,original_idx,src_sent1,src_sent2,tgt_original,pred,extracted_entities,gender_label,accuracy,coverage,annotation,model,sentence_count,evaluation,comment,translation_quality,other_entity_accuracy,other_entities
140,105,He ran for the governorship of Cebu in 1931 and became the President of the League of Provincial Governors of the Philippines.,Cuenco was Secretary of Public Works and Communications from 1936 to 1939.,Cuenco fue secretario de Obras Públicas y Comunicaciones de 1936 a 1939.,Él se postuló para la gobernación de Cebú en 1931 y se convirtió en el Presidente de la Liga de Gobernadores Provinciales de Filipinas. Cuenco fue Secretario de Obras Públicas y Comunicaciones desde 1936 hasta 1939.,['Cuenco'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
141,149,"Not only did he continuously treat new subjects, he is also known, upon popular demand, to have reworked at his Beyoğlu atelier some of his earlier studies of Damascus, Beirut and Egypt from sketches at hand, selling most of them to his Levantine clients.","During this formative period in the Turkish art of painting and its milieu, the artist was, therefore, far-removed from the new developments.","Durante este período formativo de la pintura y sus medios en el arte Turco, el artista era, entonces, apartado de los nuevos desarrollos.","No solamente continuamente abordaba nuevos temas, sino que también se sabe que, debido a la demanda popular, rehizo en su taller de Beyoğlu algunos de sus estudios anteriores de Damasco, Beirut y Egipto a partir de bocetos que tenía a mano, vendiendo la mayoría de ellos a sus clientes levantinos. Durante este periodo formativo en el arte de la pintura turca y su entorno, el artista estaba, por lo tanto, alejado de los nuevos desarrollos.",['artist'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
142,67,He was elected Member of Parliament for Berwick-upon-Tweed in 1951 where he served until 1973.,Lambton was made a Parliamentary Under-Secretary of State for Defence (RAF) in 1970.,Lambton fue nombrado Subsecretario Parlamentario del Estado de Defensa (RAF) en 1970.,"Fue elegido Diputado del Parlamento por Berwick-upon-Tweed en 1951, donde sirvió hasta 1973. Lambton fue nombrado Subsecretario Parlamentario de Estado de Defensa (RAF) en 1970.",['Lambton'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
143,137,"By studying the histolotgic sections of the teeth of animals, he inspired a new discipline: the histo-physiology of teeth and surrounding structures.",Schour was an innovative teacher who ensured that dental professionals were kept abreast of non-dental research in the other sciences by founding the annual Midwest Seminar of Dental Medicine.,Schour fue un profesor innovador que se aseguró de que los profesionales dentales se mantuvieran al corriente de la investigación no dental en otras ramas de la ciencia al fundar el seminario anual de medicina dental Midwest Seminar of Dental Medicine,"Al estudiar las secciones histológicas de los dientes de los animales, él inspiró una nueva disciplina: la histo-fisiología de los dientes y las estructuras circundantes. Schour fue un profesor innovador que se aseguraba de que los profesionales dentales se mantuvieran al tanto de las investigaciones no odontológicas en otras ciencias, al fundar el Seminario Anual de Medicina Dental del Medio Oeste.",['Schour'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
144,136,"Since 1976, he has worked as a freelance writer.","Maar is the author of a large number of novels, short stories and plays.","Maar es el autor de varias novelas, relatos cortos y obras de teatro.","Desde 1976, él ha trabajado como escritor autónomo. Maar es el autor de una gran cantidad de novelas, relatos cortos y obras de teatro.",['Maar'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
145,71,"Whittier was heavily influenced by the doctrines of his religion, particularly its stress on humanitarianism, compassion, and social responsibility.",Whittier was first introduced to poetry by a teacher.,Whittier fue introducido a la poesía por una maestra.,"Whittier fue fuertemente influenciado por las doctrinas de su religión, especialmente por su énfasis en el humanitarismo, la compasión y la responsabilidad social. Whittier fue introducido por primera vez a la poesía por un profesor.",['Whittier'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
146,53,"He is also a fan of football and follows his hometown professional football team, FC Zenit Saint Petersburg.",Medvedev is an avid amateur photographer.,Medvedev es un ávido fotógrafo aficionado.,"Él también es un fanático del fútbol y sigue a su equipo profesional de fútbol de su ciudad natal, el FC Zenit de San Petersburgo. Medvedev es también un ávido fotógrafo aficionado.",['Medvedev'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
147,302,In July 2007 he successfully completed the final part of the UEFA Pro Licence course and joined a group of only 111 coaches holding the game's top qualification.,"Later in the 2004–05 season, Onuora became a coach and youth development officer at Swindon Town.","Más tarde en la temporada de 2004-05, Onuora pasó a ser entrenador y oficial del desarrollo de las juventudes en Swindon Town.","En julio de 2007, él completó con éxito la última parte del curso de Licencia Pro de la UEFA y se unió a un grupo de solo 111 entrenadores que poseen la máxima calificación del juego. Más adelante, en la temporada 2004-05, Onuora se convirtió en entrenador y oficial de desarrollo juvenil en Swindon Town.",['Onuora'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
148,2,"It is added that he then retired to Virginia, but this is not known for sure, and he may have remained in Virginia, dying there at some unknown date.",Poyntz was the author of the following pamphlets:.,Poyntz fue el autor de los siguientes panfletos:,"Se agrega que él luego se retiró a Virginia, pero esto no se sabe con seguridad, y él pudo haber permanecido en Virginia, falleciendo allí en una fecha desconocida. Poyntz fue el autor de los siguientes panfletos:.",['Poyntz'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
149,101,"Thereafter, in 1936, he joined the recording company His Master's Voice.","Coming back to Singapore in 1947, Zubir worked as a part-time photographer with the Utusan Melayu newspaper while composing and performing music and songs.","Cuando volvió a Singapur en 1947, Zubir trabajó como fotógrafo a tiempo parcial con la revista «Utusan Melayu» mientras componía y hacía música y canciones.","Después, en 1936, él se unió a la compañía discográfica His Master's Voice. Al regresar a Singapur en 1947, Zubir trabajó como fotógrafo a tiempo parcial en el periódico Utusan Melayu, al mismo tiempo que componía y ejecutaba música y canciones.",['Zubir'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
150,54,"In 1849, he was appointed to a teaching post in Ajaccio (Corsica), then in 1853 moved on to the lycée in Avignon.","Fabre was a popular teacher, physicist, chemist and botanist.","Fabre fue un profesor, físico, químico y botánico popular.","En 1849, se le nombró para un puesto de enseñanza en Ajaccio (Córcega), luego en 1853 se trasladó al liceo en Aviñón. Fabre era un profesor popular, físico, químico y botánico.",['Fabre'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
151,4,"At Eton he developed an interest in ornithology, guided by science master W.",Piggy was a genius as a teacher ...,Piggy era un genio como profesor...,"En Eton desarrolló un interés en la ornitología, guiado por el profesor de ciencias, el Sr. W. Piggy fue un genio como profesor...",['Piggy'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
152,17,"By 1748 his novel Clarissa was published in full: two volumes appeared in November 1747, two in April 1748, and three in December 1748.","Unlike the novel, the author was not faring well at this time.","A diferencia de la novela, el autor no se estaba despidiendo en ese momento.","En 1748 se publicó su novela Clarissa completa: dos volúmenes aparecieron en noviembre de 1747, dos en abril de 1748 y tres en diciembre de 1748. A diferencia de la novela, el autor no estaba pasando por un buen momento en aquel entonces.",['author'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
153,114,He has been awarded the Overseas Press Club's Robert Capa Gold Medal five times and two World Press Photo awards.,Nachtwey has worked with Time as a contract photographer since 1984.,Nachtwey ha trabajado para Time como fotógrafo contratado desde 1984.,Él ha sido galardonado con la Medalla de Oro Robert Capa del Overseas Press Club en cinco ocasiones y dos premios World Press Photo. Nachtwey ha trabajado con Time como fotógrafo contratado desde 1984.,['Nachtwey'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
154,98,"Born in Port de Grave, Newfoundland (now Newfoundland and Labrador, Canada), he was the fourth of the seven children of Robert Prowse and Jane Woodley.",Prowse is the author of A History of Newfoundland which is considered one of the most complete and meticulous colonial history books in existence.,"Prowse es el autor de A History of Newfoundland, considerado uno de los libros de historia colonial más completos y meticulosos que existen.","Nacido en Port de Grave, Newfoundland (ahora Newfoundland and Labrador, Canadá), él fue el cuarto de los siete hijos de Robert Prowse y Jane Woodley. Prowse es el autor de Una historia de Newfoundland, que es considerado uno de los libros de historia colonial más completos y meticulosos que existen.",['Prowse'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
155,303,"Among Lao Issara's prominent members were three European-educated princes; brothers Phetsarath Ratanavongsa and Souvanna Phouma, and their half brother, Souphanouvong.","Souphanouvong became commander in chief, as well as minister of foreign affairs.",Souphanouvong se convirtió en comandante en jefe y en ministro de Asuntos Exteriores.,"Entre los prominentes miembros de Lao Issara se encontraban tres príncipes educados en Europa: los hermanos Phetsarath Ratanavongsa y Souvanna Phouma, y su medio hermano, Souphanouvong. Souphanouvong se convirtió en comandante en jefe, así como en ministro de asuntos exteriores.",['Souphanouvong'],m,True,True,y,LLM,,Accurate,,5.0,No_other_entity,
156,150,She has led the Gas & Power division since January 2000.,Cook is also member of board of directors of KBR (company) and The Boeing Company.,Cook también es miembro de la junta de directoras de KBR (empresa) y The Boeing Company.,Ha liderado la división Gas & Power desde enero de 2000. Cook también es miembro de la junta directiva de KBR (compañía) y The Boeing Company.,['Cook'],f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
157,210,"The women now pursued their educational project with smaller groups, using suitably sized rooms in the homes of the more relatively well-to-to backers.","After further wrangling, they managed to find and recruit a qualified teacher with the necessary teaching permit and in 1856 opened a proper school, centrally located in Hamburg, which at the outset welcomed sixty pupils.","Después de discutirlo más, ellas lograron encontrar y contratar a una maestra calificada con el permiso de enseñanza necesario, y en 1856 se abrió una escuela apropiada, ubicada en el centro de Hamburgo, que al principio dió la bienvenida a 60 estudiantes.","Las mujeres prosiguieron su proyecto educativo con grupos más pequeños, utilizando habitaciones de tamaño adecuado en las casas de los patrocinadores más relativamente acomodados. Después de más discusiones, lograron encontrar y reclutar a un maestro calificado con el permiso de enseñanza necesario y en 1856 abrieron una escuela adecuada, ubicada en el centro de Hamburgo, que al principio acogió a sesenta alumnos.",they,f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
158,238,Since May 2017 she has been Professor of Holocaust Studies at Goethe University Frankfurt.,"Steinbacher is the author of several works on the Holocaust, including Musterstadt Auschwitz: Germanisierungspolitik Und Judenmord in Ostoberschlesien (2010) and Auschwitz: A History (2005).","Steinbacher es la autora de varias obras sobre el Holocausto, incluidas Musterstadt Auschwitz: Germanisierungspolitik Und Judenmord in Ostoberschlesien (2010) y Auschwitz: La Historia (2005).","Desde mayo de 2017 es profesora de Estudios del Holocausto en la Universidad Goethe de Fráncfort. Steinbacher es autora de varios trabajos sobre el Holocausto, incluidos Musterstadt Auschwitz: Germanisierungspolitik Und Judenmord in Ostoberschlesien (2010) y Auschwitz: A History (2005).",['Steinbacher'],f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
159,269,"She is Professor Emerita of English at the University at Buffalo, where she taught from 1974 to 2000.","Kahane is the author of Passions of the Voice, a study of narrative and the strategies of hysteric discourse.","Kahane es la autora de Passions of the Voice, un estudio de narrativa y estrategias de discurso histérico.","Es profesora emérita de inglés en la Universidad de Buffalo, donde enseñó desde 1974 hasta 2000. Kahane es autora de Passions of the Voice, un estudio de la narrativa y las estrategias del discurso histérico.",['Kahane'],f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
160,273,"The Swan is an American reality television program broadcast on Fox in 2004, in which women who were judged to be ugly were given extreme makeovers that included several forms of plastic surgery.","Each contestant was assigned a panel of specialists – a coach, therapist, trainer, cosmetic surgeons, and a dentist – who together designed a program of total transformation.","Cada participante fue asignada a un panel de especialistas: un mentor, un terapeuta, un entrenador, cirujanos estéticos y un dentista, quienes diseñaron un programa conjunto de transformación total.","El Cisne es un programa de televisión estadounidense de realidad transmitido por Fox en 2004, en el que las mujeres que fueron juzgadas feas recibieron cambios de imagen extremos que incluyeron varias formas de cirugía plástica. A cada concursante se le asignó un panel de especialistas  un entrenador, terapeuta, entrenador, cirujanos cosméticos y un dentista  que juntos diseñaron un programa de transformación total.",contestant,f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
161,296,A publication called the California Employment Law Letter described the case as follows: The dancer based her suit on the fact that she was an employee of the nightclub rather than an independent contractor.,"The appellate court, however, after applying a 10-factor test, upheld the jury's verdict in favor of the nightclub and its owners and found that the evidence weighed in favor of classifying the dancer as an independent contractor rather than an employee.","El tribunal de apelación, sin embargo, tras aplicar la prueba de 10 factores, ratificó el veredicto del jurado en favor del club nocturno y sus dueños, y encontró que las pruebas se decantaban en favor de clasificar a la bailarina como autónoma en vez de empleada.","Una publicación llamada California Employment Law Letter describió el caso de la siguiente manera: La bailarina basó su demanda en el hecho de que era una empleada de la discoteca en lugar de una contratista independiente. Sin embargo, el tribunal de apelación, después de aplicar una prueba de 10 factores, confirmó el veredicto del jurado a favor de la discoteca y sus propietarios y descubrió que la evidencia pesaba a favor de clasificar a la bailarina como contratista independiente en lugar de empleada.",dancer,f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
162,454,"She herself however was 'one of the most successful teachers in the history of psychoanalysis ... her seminars were remarkable experiences for students, and her classes were remembered as spectacles'.","Deutsch was a very esteemed and beloved training analyst and supervisor, whose seminars, based on case studies, were known to often run into the early morning hours.","Deutsch era una supervisora y analista de formación muy querida y estimada cuyos seminarios, basados en estudios de caso, eran famosos por alargarse hasta altas horas de la madrugada.","Sin embargo, ella misma fue ""una de las maestras más exitosas en la historia del psicoanálisis... sus seminarios fueron experiencias notables para los estudiantes, y sus clases fueron recordadas como espectáculos"". Deutsch era una analista y supervisora de capacitación muy estimada y querida, cuyos seminarios, basados en estudios de casos, eran conocidos por durar a menudo hasta las primeras horas de la mañana.",['Deutsch'],f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
163,473,"Later, she received a Doctor of Philosophy in International Health Studies from Queen Margaret University, in Edinburgh, Scotland.",Ssali is an experienced social scientist with a long track record in the field stretching back to the late 1990s.,Ssali es una científica social experimentada con una gran experiencia en el campo que se remonta a finales de 1990.,"Más tarde, recibió un Doctorado en Filosofía en Estudios Internacionales de Salud de la Universidad Queen Margaret, en Edimburgo, Escocia. Ssali es una experimentada científica social con una larga trayectoria en el campo que se remonta a finales de la década de 1990.",['Ssali'],f,False,False,y,,2.0,Inaccurate,,5.0,No_other_entity,
164,476,"A short time into her part-time job, the store's owner stepped down and offered Bestwick to take over the business, to which she agreed.","At Microbyte, Bestwick was promoted time and time again, eventually becoming promotions manager and later sales manager.","En Microbyte, Bestwick fue ascendida una y otra vez, y llegó a ser directora de promociones y después, directora de ventas.","Poco tiempo después de su trabajo a tiempo parcial, el dueño de la tienda renunció y le ofreció a Bestwick que se hiciera cargo del negocio, a lo que aceptó. En Microbyte, Bestwick fue ascendida una y otra vez, convirtiéndose finalmente en gerente de promociones y más tarde gerente de ventas.",['Bestwick'],f,False,False,y,,2.0,Accurate,,5.0,Accurate,the store's owner - male
165,502,The farmer is paid against her declared payment entitlements that are each matched against an eligible hectare of declared land ('activated for payment').,A farmer holds 102.00 payment entitlements.,Una granjera tiene 102 derechos de pago.,"El agricultor recibe el pago a partir de sus derechos al pago declarados, cada uno de los cuales se corresponde con una hectárea elegible de tierra declarada (""activada para el pago""). Un agricultor posee 102,00 derechos al pago.",['farmer'],f,False,False,y,,2.0,Inaccurate,"El agricultor - la agricultora
",4.0,No_other_entity,
166,547,Oramics was also the name used by Oram to refer to her studio and business interests generally.,"The musician drew shapes on the film to create a mask, which modulated the light received by photocells.","La música dibujó sombras en la película para crear una máscara, lo que moduló la luz recibida por las fotocélulas.","Oramics era también el nombre utilizado por Oram para referirse a su estudio y intereses comerciales en general. La músico dibujó formas en la película para crear una máscara, que modulaba la luz recibida por las fotocélulas.",musician,f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
167,555,"After graduating college in 1979, she became involved in punk culture via collage art, color xerox postcards and mail art.","Kossy eventually became a computer programmer, but also published zines because Publishing is power, pure and simple, and turned author and folklorist.","Kossy a la larga pasó a ser una programadora informática, pero también publicó zines porque Publicar es poder, puro y simple, y se volvió autora y folclorista.","Después de graduarse de la universidad en 1979, se involucró en la cultura punk a través de arte de collage, tarjetas postales xerox en color y arte postal. Kossy finalmente se convirtió en programadora de computadoras, pero también publicó revistas porque la publicación es poder, pura y simple, y se convirtió en autora y folclorista.",Kossy,f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
168,563,She also finished 17th in the two-woman event at the 2005 FIBT World Championships in Calgary.,Gavine-Hlady also was awarded the track and field award for most improved coach.,Gavine-Hlady también recibió el premio de atletismo para la entrenadora de mayor mejora.,También terminó 17o en el evento de dos mujeres en el Campeonato Mundial FIBT 2005 en Calgary. Gavine-Hlady también fue galardonada con el premio de atletismo al entrenador más mejorado.,['Hlady'],f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
169,565,She set three world records: in the 1000 m in 1972 and in the 4×800 m relay in 1969 and 1976.,Hoffmeister was a sports teacher by training and after retiring from competitions became deputy chief of the Children and Youth School in Cottbus.,Hoffmeister fue profesora de educación física por formación y después de retirarse de las competiciones fue la jefa adjunta de la Escuela de Niños y Jóvenes en Cottbus.,Estableció tres récords mundiales: en los 1000 m en 1972 y en el relevo de 4 × 800 m en 1969 y 1976. Hoffmeister fue profesora de deportes por formación y después de retirarse de las competiciones se convirtió en subdirectora de la Escuela de Niños y Jóvenes en Cottbus.,['Hoffmeister'],f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
170,576,She is married and has been a medical doctor since 2009.,Rottländer is currently chief resident in internal medicine at a hospital in Switzerland.,Rottländer es actualmente la jefa de residentes de medicina interna en un hospital en Suiza.,Está casada y ha sido médica desde 2009. Rottländer es actualmente residente jefe en medicina interna en un hospital en Suiza.,['Rottländer'],f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
171,578,"An Independent, she was the first female Chancellor of Austria.","Bierlein served as the advocate general of the Procurator's Office – essentially the country's chief public prosecutor – from 1990 to 2002, as well as a member of the executive board of the International Association of Prosecutors from 2001 to 2003.","Bierlein fue la abogada general de la Fiscalía general, básicamente, la fiscal pública general del país, de 1990 a 2002, y también fue miembro de la junta ejecutiva de la Asociación Internacional de Fiscales de 2001 a 2003.","Una independiente, fue la primera canciller de Austria. Bierlein se desempeñó como abogada general de la Oficina de la Procuraduría  esencialmente el fiscal general del país  de 1990 a 2002, así como miembro de la junta ejecutiva de la Asociación Internacional de Fiscales de 2001 a 2003.",['Bierlein'],f,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
172,579,"During World War II, months after the German invasion, the all-female Aviation Group No. 122 was formed under famous pilot Marina Raskova.","The 122nd trained pilots, navigators, mechanics, and ground crews for three new regiments: the 568th Fighter Aviation Regiment, 587th (later the 125th Guards) Bomber Aviation Regiment, and 588th Night Bomber Aviation Regiment (also known as the 46th Guard or the Night Witches).","Las pilotos, navegantes, mecánicas y personal de tierra entrenadas del 122.º para tres nuevos regimientos: el 568.º Regimiento de Aviación de Cazas, el 587.º Regimiento de Aviación de Bombarderos (más tarde el 125.º Regimiento de Aviación de Bombarderos de la Guardia) y el 588.º Regimiento de Aviación de Bombarderos Nocturnos (también conocido como la 46.ª Guardia de las Brujas Nocturnas).","Durante la Segunda Guerra Mundial, meses después de la invasión alemana, el Grupo de Aviación No. 122, formado exclusivamente por mujeres, se formó bajo el mando de la famosa piloto Marina Raskova. El 122o entrenó a pilotos, navegantes, mecánicos y tripulaciones de tierra para tres nuevos regimientos: el 568o Regimiento de Aviación de Caza, el 587o (más tarde el 125o Regimiento de Guardias) Regimiento de Aviación de Bombarderos y el 588o Regimiento de Aviación de Bombarderos Nocturnos (también conocido como el 46o Regimiento de Guardias o las Brujas de la Noche).","pilots, navigators, mechanics, and ground crews",f,False,False,y,,3.0,Accurate,,5.0,Accurate,Marina Raskova - female
173,580,"The writers have cleverly embraced the gap Mags left behind; instead of trying to replace her directly, they've used her absence to create the sense of a town on the precipice of a crime war.","This week's episode, however, reminds us that Mags was never truly the chief villain of Justified to begin with.","El episodio de esta semana, sin embargo, nos recuerda que Mags nunca fue la verdadera villana principal de Justified, para empezar.","Los escritores han abrazado hábilmente el vacío que Mags dejó atrás; en lugar de tratar de reemplazarla directamente, han usado su ausencia para crear la sensación de una ciudad al borde de una guerra criminal. El episodio de esta semana, sin embargo, nos recuerda que Mags nunca fue realmente el villano principal de Justified para empezar.",['Mags'],f,False,False,y,,2.0,Inaccurate,el villano  - la villana,4.0,No_other_entity,
174,427,It is still incredible to me that he actually brought the orchestra through to the end.,"The extensive press coverage of the incident made Monteux at age thirty-eight, truly a famous conductor.","La amplia cobertura mediática del incidente hizo a Monteaux, de treinta y ocho años, un verdadero director famoso.","Todavía me resulta increíble que haya llevado a la orquesta hasta el final. La extensa cobertura de prensa del incidente hizo de Monteux, a los treinta y ocho años, un director de orquesta verdaderamente famoso.",Monteux,m,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
175,51,Ørsted himself recounted how he influenced Zeise through conversations and encouraged him when he expressed the desire to take the university entrance examination (Examen artium).,Zeise became a university student in 1809.,Zeise se convirtió en un estudiante universitario en 1809.,El propio Ørsted contó cómo influyó en Zeise a través de conversaciones y lo alentó cuando expresó el deseo de tomar el examen de ingreso a la universidad (Examen artium). Zeise se convirtió en estudiante universitario en 1809.,['Zeise'],m,False,False,y,,2.0,Accurate,,5.0,Accurate,Ørsted - male
176,392,"He obtained leave of absence in 1898 to inquire into methods of teaching electrical subjects in Europe, but on his return resigned his chair as from 31 December 1898, as circumstances had made it necessary that he should live in England.","Threlfall now became a consulting engineer and established a high reputation as an electro-chemist, combining chemical insight with the aptitude of an engineer.","Threlfall ahora se convirtió en un ingeniero consultor y estableció una reputación como electroquímico, al combinar el conocimiento químico con la aptitud de un ingeniero.","Obtuvo una licencia en 1898 para investigar métodos de enseñanza de materias eléctricas en Europa, pero a su regreso renunció a su cátedra a partir del 31 de diciembre de 1898, ya que las circunstancias habían hecho necesario que viviera en Inglaterra. Threlfall se convirtió en ingeniero consultor y estableció una gran reputación como electroquímico, combinando conocimientos químicos con la aptitud de un ingeniero.",['Threlfall'],m,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
177,80,I am the Ietada who wishes to bequeth his name to generations to come.,Ietada is singled out as an example of the honor of samurai and prowess by the author of Hogen Monogatari:.,Letada es destacado como ejemplo de honor samurai y proeza por el autor de Hogen Monogatari:,Soy el Ietada que desea legar su nombre a las generaciones venideras. Ietada es señalado como un ejemplo del honor y la destreza de los samuráis por el autor de Hogen Monogatari:,['Ietada'],m,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
178,363,"Craig Shakespeare took over as caretaker manager, and in his first match in charge, Leicester won 3–1 against fifth-placed Liverpool, with Vardy scoring a brace.","Following two impressive results and initiating the type of positive response that we hoped change would bring, the club's owners then decided Shakespeare would become the club's manager until the end of the season.","Tras dos impresionantes resultados así como la iniciación del tipo de respuesta positiva que esperábamos que el cambio trajera, el propietario del club decidió que Shakespeare pasaría a ser el manager del club hasta el final de la temporada.","Craig Shakespeare asumió el cargo de gerente interino, y en su primer partido a cargo, Leicester ganó 3-1 contra el quinto puesto Liverpool, con Vardy anotando un soporte. Después de dos resultados impresionantes e iniciando el tipo de respuesta positiva que esperábamos que trajera el cambio, los propietarios del club decidieron que Shakespeare se convertiría en el gerente del club hasta el final de la temporada.",['Shakespeare'],m,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
179,734,In 1984 he was habilitated and in 1985 received a professorship for musicology at the Johannes Gutenberg University Mainz.,Ruf is editor and co-publisher of numerous publications.,Ruf es editor y copublicador de varias publicaciones.,En 1984 se habilitó y en 1985 recibió una cátedra de musicología en la Universidad Johannes Gutenberg de Mainz. Ruf es editor y coeditor de numerosas publicaciones.,['Ruf'],m,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
180,607,1 May] 1905 to a Russian-Ukrainian working-class family; he graduated from the St.,Tikhonov worked as an assistant engineer from 1924 to 1926.,Tikhonov trabajó como ingeniero adjunto de 1924 a 1926.,1 de mayo] 1905 a una familia de clase trabajadora ruso-ucraniana; se graduó de la St. Tikhonov trabajó como asistente de ingeniero de 1924 a 1926.,['Tikhonov'],m,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
181,361,Vovos (Greek: Αρμόδιος Άρης Βωβός; born 21 October 1964) is a Greek businessman.,Vovos is a rally driver and was president of Maroussi Basketball Club.,Vovos es un conductor de rallies y fue presidente del Club de básquetbol Maroussi.,Vovos (griego: Αρμόδιος Άρης Βωβός; nacido el 21 de octubre de 1964) es un empresario griego. Vovos es un piloto de rallyes y fue presidente del Club de Baloncesto Maroussi.,['Vovos'],m,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
182,746,"Following the incident, he sat as an independent member of the House of Commons, and asked to be recognized as an Independent Conservative.","Later, upon being found not guilty for refusing to provide a breath sample, the presiding judge determined the politician was cautious about the request but did not purposefully delay or refuse.","Más tarde, después de haber sido juzgado no culpable por rehusar a proveer una muestra de aliento, el presidente del tribunal determinó que el político fue cauto acerca de la solicitud pero que no la rechazó o retrasó a propósito.","Después del incidente, se sentó como miembro independiente de la Cámara de los Comunes y pidió ser reconocido como un Conservador Independiente. Más tarde, al ser declarado inocente por negarse a proporcionar una muestra de aliento, el juez presidente determinó que el político era cauteloso con la solicitud, pero no retrasó ni rechazó a propósito.",politician,m,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
183,57,"The story of GPA's downfall is told by Christopher Brown, aviation lawyer and GPA Senior Vice-President, in his 2009 book Crash Landing – An Inside Account of the Fall of GPA.",It is based on a contemporaneous diary of events kept by the author from 1990 to 1996 while employed by GPA and subsequently GECAS.,Está basado en un diario de eventos de un contemporáneo guardado por el autor de 1990 a 1996 mientras era empleado por GPA y subsecuentemente GECAS.,"La historia de la caída de GPA es contada por Christopher Brown, abogado de aviación y vicepresidente sénior de GPA, en su libro de 2009 Crash Landing  An Inside Account of the Fall of GPA. Se basa en un diario contemporáneo de eventos mantenido por el autor de 1990 a 1996 mientras estaba empleado por GPA y posteriormente GECAS.",author,m,False,False,y,,2.0,Accurate,,5.0,No_other_entity,
184,130,"He contacted Lawrence Weschler, a writer at The New Yorker, and helped organize Shapinsky's first one-man show, at London's Mayor Gallery.","As a result, Shapinsky became a 'revived artist' as an abstract impressionist.","En consecuencia, Shapinsky se convirtió en «un artista renovado» como impresionista abstracto.","Se puso en contacto con Lawrence Weschler, un escritor de The New Yorker, y ayudó a organizar la primera exposición individual de Shapinsky, en la Mayor Gallery de Londres. Como resultado, Shapinsky se convirtió en un 'artista revivido' como impresionista abstracto.",['Shapinsky'],m,False,False,y,,2.0,Accurate,,5.0,Accurate,Lawrence Weschler - male
185,152,"The all-women peer culture formed at women's colleges allowed students to create their own social rules and hierarchies, to become each other's leaders and heroes, and to idolize each other.","The practice of smashing involved one student showering another with gifts: notes, chocolates, sometimes even locks of hair.","La práctica de ""smashing"" involucraba a una estudiante que bañaba de regalos a otra con: notas, chocolates y en ocasiones con mechones de cabello.","La cultura de pares formada en las universidades femeninas permitió a los estudiantes crear sus propias reglas sociales y jerarquías, convertirse en líderes y héroes de cada uno, y idolatrarse mutuamente. La práctica de aplastar involucraba a un estudiante inundando a otro con regalos: notas, chocolates, a veces incluso mechones de cabello.","one student, another",f,False,True,y,,2.0,Inaccurate,"los estudiantes - las estudiantes
héroes de cada uno, - heroínas 
un estudiante inundando a otro - una estudiante inundado a otra",3.0,No_other_entity,
186,244,"When Vera discovers this, she argues with the woman, who then turns up, inspired by Vera.","They agree to both pose nude for the artist, but on condition that they would be buried as normal.","Ambos aceptan posar desnudos para la artista, con la condición de que serían sepultados de manera normal.","Cuando Vera descubre esto, discute con la mujer, que luego aparece, inspirada por Vera. Ambos acuerdan posar desnudos para el artista, pero con la condición de que sean enterrados como normales.",['They'],f,False,True,y,,2.0,Inaccurate,"Ambos - ambas
desnudos - desnudas
enterrados - enterradas",3.0,Accurate,Vera - female 
